t_interval_id,t_lower,t_upper
5113,2015-02-05 12:10:00,2015-02-05 12:20:00
5114,2015-02-05 12:20:00,2015-02-05 12:30:00
5115,2015-02-05 12:30:00,2015-02-05 12:40:00
5116,2015-02-05 12:40:00,2015-02-05 12:50:00
5117,2015-02-05 12:50:00,2015-02-05 13:00:00
5118,2015-02-05 13:00:00,2015-02-05 13:10:00
5119,2015-02-05 13:10:00,2015-02-05 13:20:00
5120,2015-02-05 13:20:00,2015-02-05 13:30:00
5121,2015-02-05 13:30:00,2015-02-05 13:40:00
5122,2015-02-05 13:40:00,2015-02-05 13:50:00
5123,2015-02-05 13:50:00,2015-02-05 14:00:00
5124,2015-02-05 14:00:00,2015-02-05 14:10:00
5125,2015-02-05 14:10:00,2015-02-05 14:20:00
5126,2015-02-05 14:20:00,2015-02-05 14:30:00
5127,2015-02-05 14:30:00,2015-02-05 14:40:00
5128,2015-02-05 14:40:00,2015-02-05 14:50:00
5129,2015-02-05 14:50:00,2015-02-05 15:00:00
5130,2015-02-05 15:00:00,2015-02-05 15:10:00
5131,2015-02-05 15:10:00,2015-02-05 15:20:00
5132,2015-02-05 15:20:00,2015-02-05 15:30:00
5133,2015-02-05 15:30:00,2015-02-05 15:40:00
5134,2015-02-05 15:40:00,2015-02-05 15:50:00
5135,2015-02-05 15:50:00,2015-02-05 16:00:00
5136,2015-02-05 16:00:00,2015-02-05 16:10:00
5137,2015-02-05 16:10:00,2015-02-05 16:20:00
5138,2015-02-05 16:20:00,2015-02-05 16:30:00
5139,2015-02-05 16:30:00,2015-02-05 16:40:00
5140,2015-02-05 16:40:00,2015-02-05 16:50:00
5141,2015-02-05 16:50:00,2015-02-05 17:00:00
5142,2015-02-05 17:00:00,2015-02-05 17:10:00
5143,2015-02-05 17:10:00,2015-02-05 17:20:00
5144,2015-02-05 17:20:00,2015-02-05 17:30:00
5145,2015-02-05 17:30:00,2015-02-05 17:40:00
5146,2015-02-05 17:40:00,2015-02-05 17:50:00
5147,2015-02-05 17:50:00,2015-02-05 18:00:00
5148,2015-02-05 18:00:00,2015-02-05 18:10:00
5149,2015-02-05 18:10:00,2015-02-05 18:20:00
5150,2015-02-05 18:20:00,2015-02-05 18:30:00
5151,2015-02-05 18:30:00,2015-02-05 18:40:00
5152,2015-02-05 18:40:00,2015-02-05 18:50:00
5153,2015-02-05 18:50:00,2015-02-05 19:00:00
5154,2015-02-05 19:00:00,2015-02-05 19:10:00
5155,2015-02-05 19:10:00,2015-02-05 19:20:00
5156,2015-02-05 19:20:00,2015-02-05 19:30:00
5157,2015-02-05 19:30:00,2015-02-05 19:40:00
5158,2015-02-05 19:40:00,2015-02-05 19:50:00
5159,2015-02-05 19:50:00,2015-02-05 20:00:00
5160,2015-02-05 20:00:00,2015-02-05 20:10:00
5161,2015-02-05 20:10:00,2015-02-05 20:20:00
5162,2015-02-05 20:20:00,2015-02-05 20:30:00
5163,2015-02-05 20:30:00,2015-02-05 20:40:00
5164,2015-02-05 20:40:00,2015-02-05 20:50:00
5165,2015-02-05 20:50:00,2015-02-05 21:00:00
5166,2015-02-05 21:00:00,2015-02-05 21:10:00
5167,2015-02-05 21:10:00,2015-02-05 21:20:00
5168,2015-02-05 21:20:00,2015-02-05 21:30:00
5169,2015-02-05 21:30:00,2015-02-05 21:40:00
5170,2015-02-05 21:40:00,2015-02-05 21:50:00
5171,2015-02-05 21:50:00,2015-02-05 22:00:00
5172,2015-02-05 22:00:00,2015-02-05 22:10:00
5173,2015-02-05 22:10:00,2015-02-05 22:20:00
5174,2015-02-05 22:20:00,2015-02-05 22:30:00
5175,2015-02-05 22:30:00,2015-02-05 22:40:00
5176,2015-02-05 22:40:00,2015-02-05 22:50:00
5177,2015-02-05 22:50:00,2015-02-05 23:00:00
5178,2015-02-05 23:00:00,2015-02-05 23:10:00
5179,2015-02-05 23:10:00,2015-02-05 23:20:00
5180,2015-02-05 23:20:00,2015-02-05 23:30:00
5181,2015-02-05 23:30:00,2015-02-05 23:40:00
5182,2015-02-05 23:40:00,2015-02-05 23:50:00
5183,2015-02-05 23:50:00,2015-02-06 00:00:00
5184,2015-02-06 00:00:00,2015-02-06 00:10:00
5185,2015-02-06 00:10:00,2015-02-06 00:20:00
5186,2015-02-06 00:20:00,2015-02-06 00:30:00
5187,2015-02-06 00:30:00,2015-02-06 00:40:00
5188,2015-02-06 00:40:00,2015-02-06 00:50:00
5189,2015-02-06 00:50:00,2015-02-06 01:00:00
5190,2015-02-06 01:00:00,2015-02-06 01:10:00
5191,2015-02-06 01:10:00,2015-02-06 01:20:00
5192,2015-02-06 01:20:00,2015-02-06 01:30:00
5193,2015-02-06 01:30:00,2015-02-06 01:40:00
5194,2015-02-06 01:40:00,2015-02-06 01:50:00
5195,2015-02-06 01:50:00,2015-02-06 02:00:00
5196,2015-02-06 02:00:00,2015-02-06 02:10:00
5197,2015-02-06 02:10:00,2015-02-06 02:20:00
5198,2015-02-06 02:20:00,2015-02-06 02:30:00
5199,2015-02-06 02:30:00,2015-02-06 02:40:00
5200,2015-02-06 02:40:00,2015-02-06 02:50:00
5201,2015-02-06 02:50:00,2015-02-06 03:00:00
5202,2015-02-06 03:00:00,2015-02-06 03:10:00
5203,2015-02-06 03:10:00,2015-02-06 03:20:00
5204,2015-02-06 03:20:00,2015-02-06 03:30:00
5205,2015-02-06 03:30:00,2015-02-06 03:40:00
5206,2015-02-06 03:40:00,2015-02-06 03:50:00
5207,2015-02-06 03:50:00,2015-02-06 04:00:00
5208,2015-02-06 04:00:00,2015-02-06 04:10:00
5209,2015-02-06 04:10:00,2015-02-06 04:20:00
5210,2015-02-06 04:20:00,2015-02-06 04:30:00
5211,2015-02-06 04:30:00,2015-02-06 04:40:00
5212,2015-02-06 04:40:00,2015-02-06 04:50:00
5213,2015-02-06 04:50:00,2015-02-06 05:00:00
5214,2015-02-06 05:00:00,2015-02-06 05:10:00
5215,2015-02-06 05:10:00,2015-02-06 05:20:00
5216,2015-02-06 05:20:00,2015-02-06 05:30:00
5217,2015-02-06 05:30:00,2015-02-06 05:40:00
5218,2015-02-06 05:40:00,2015-02-06 05:50:00
5219,2015-02-06 05:50:00,2015-02-06 06:00:00
5220,2015-02-06 06:00:00,2015-02-06 06:10:00
5221,2015-02-06 06:10:00,2015-02-06 06:20:00
5222,2015-02-06 06:20:00,2015-02-06 06:30:00
5223,2015-02-06 06:30:00,2015-02-06 06:40:00
5224,2015-02-06 06:40:00,2015-02-06 06:50:00
5225,2015-02-06 06:50:00,2015-02-06 07:00:00
5226,2015-02-06 07:00:00,2015-02-06 07:10:00
5227,2015-02-06 07:10:00,2015-02-06 07:20:00
5228,2015-02-06 07:20:00,2015-02-06 07:30:00
5229,2015-02-06 07:30:00,2015-02-06 07:40:00
5230,2015-02-06 07:40:00,2015-02-06 07:50:00
5231,2015-02-06 07:50:00,2015-02-06 08:00:00
5232,2015-02-06 08:00:00,2015-02-06 08:10:00
5233,2015-02-06 08:10:00,2015-02-06 08:20:00
5234,2015-02-06 08:20:00,2015-02-06 08:30:00
5235,2015-02-06 08:30:00,2015-02-06 08:40:00
5236,2015-02-06 08:40:00,2015-02-06 08:50:00
5237,2015-02-06 08:50:00,2015-02-06 09:00:00
5238,2015-02-06 09:00:00,2015-02-06 09:10:00
5239,2015-02-06 09:10:00,2015-02-06 09:20:00
5240,2015-02-06 09:20:00,2015-02-06 09:30:00
5241,2015-02-06 09:30:00,2015-02-06 09:40:00
5242,2015-02-06 09:40:00,2015-02-06 09:50:00
5243,2015-02-06 09:50:00,2015-02-06 10:00:00
5244,2015-02-06 10:00:00,2015-02-06 10:10:00
5245,2015-02-06 10:10:00,2015-02-06 10:20:00
5246,2015-02-06 10:20:00,2015-02-06 10:30:00
5247,2015-02-06 10:30:00,2015-02-06 10:40:00
5248,2015-02-06 10:40:00,2015-02-06 10:50:00
5249,2015-02-06 10:50:00,2015-02-06 11:00:00
5250,2015-02-06 11:00:00,2015-02-06 11:10:00
5251,2015-02-06 11:10:00,2015-02-06 11:20:00
5252,2015-02-06 11:20:00,2015-02-06 11:30:00
5253,2015-02-06 11:30:00,2015-02-06 11:40:00
5254,2015-02-06 11:40:00,2015-02-06 11:50:00
5255,2015-02-06 11:50:00,2015-02-06 12:00:00
5256,2015-02-06 12:00:00,2015-02-06 12:10:00
5257,2015-02-06 12:10:00,2015-02-06 12:20:00
5258,2015-02-06 12:20:00,2015-02-06 12:30:00
5259,2015-02-06 12:30:00,2015-02-06 12:40:00
5260,2015-02-06 12:40:00,2015-02-06 12:50:00
5261,2015-02-06 12:50:00,2015-02-06 13:00:00
5262,2015-02-06 13:00:00,2015-02-06 13:10:00
5263,2015-02-06 13:10:00,2015-02-06 13:20:00
5264,2015-02-06 13:20:00,2015-02-06 13:30:00
5265,2015-02-06 13:30:00,2015-02-06 13:40:00
5266,2015-02-06 13:40:00,2015-02-06 13:50:00
5267,2015-02-06 13:50:00,2015-02-06 14:00:00
5268,2015-02-06 14:00:00,2015-02-06 14:10:00
5269,2015-02-06 14:10:00,2015-02-06 14:20:00
5270,2015-02-06 14:20:00,2015-02-06 14:30:00
5271,2015-02-06 14:30:00,2015-02-06 14:40:00
5272,2015-02-06 14:40:00,2015-02-06 14:50:00
5273,2015-02-06 14:50:00,2015-02-06 15:00:00
5274,2015-02-06 15:00:00,2015-02-06 15:10:00
5275,2015-02-06 15:10:00,2015-02-06 15:20:00
5276,2015-02-06 15:20:00,2015-02-06 15:30:00
5277,2015-02-06 15:30:00,2015-02-06 15:40:00
5278,2015-02-06 15:40:00,2015-02-06 15:50:00
5279,2015-02-06 15:50:00,2015-02-06 16:00:00
5280,2015-02-06 16:00:00,2015-02-06 16:10:00
5281,2015-02-06 16:10:00,2015-02-06 16:20:00
5282,2015-02-06 16:20:00,2015-02-06 16:30:00
5283,2015-02-06 16:30:00,2015-02-06 16:40:00
5284,2015-02-06 16:40:00,2015-02-06 16:50:00
5285,2015-02-06 16:50:00,2015-02-06 17:00:00
5286,2015-02-06 17:00:00,2015-02-06 17:10:00
5287,2015-02-06 17:10:00,2015-02-06 17:20:00
5288,2015-02-06 17:20:00,2015-02-06 17:30:00
5289,2015-02-06 17:30:00,2015-02-06 17:40:00
5290,2015-02-06 17:40:00,2015-02-06 17:50:00
5291,2015-02-06 17:50:00,2015-02-06 18:00:00
5292,2015-02-06 18:00:00,2015-02-06 18:10:00
5293,2015-02-06 18:10:00,2015-02-06 18:20:00
5294,2015-02-06 18:20:00,2015-02-06 18:30:00
5295,2015-02-06 18:30:00,2015-02-06 18:40:00
5296,2015-02-06 18:40:00,2015-02-06 18:50:00
5297,2015-02-06 18:50:00,2015-02-06 19:00:00
5298,2015-02-06 19:00:00,2015-02-06 19:10:00
5299,2015-02-06 19:10:00,2015-02-06 19:20:00
5300,2015-02-06 19:20:00,2015-02-06 19:30:00
5301,2015-02-06 19:30:00,2015-02-06 19:40:00
5302,2015-02-06 19:40:00,2015-02-06 19:50:00
5303,2015-02-06 19:50:00,2015-02-06 20:00:00
5304,2015-02-06 20:00:00,2015-02-06 20:10:00
5305,2015-02-06 20:10:00,2015-02-06 20:20:00
5306,2015-02-06 20:20:00,2015-02-06 20:30:00
5307,2015-02-06 20:30:00,2015-02-06 20:40:00
5308,2015-02-06 20:40:00,2015-02-06 20:50:00
5309,2015-02-06 20:50:00,2015-02-06 21:00:00
5310,2015-02-06 21:00:00,2015-02-06 21:10:00
5311,2015-02-06 21:10:00,2015-02-06 21:20:00
5312,2015-02-06 21:20:00,2015-02-06 21:30:00
5313,2015-02-06 21:30:00,2015-02-06 21:40:00
5314,2015-02-06 21:40:00,2015-02-06 21:50:00
5315,2015-02-06 21:50:00,2015-02-06 22:00:00
5316,2015-02-06 22:00:00,2015-02-06 22:10:00
5317,2015-02-06 22:10:00,2015-02-06 22:20:00
5318,2015-02-06 22:20:00,2015-02-06 22:30:00
5319,2015-02-06 22:30:00,2015-02-06 22:40:00
5320,2015-02-06 22:40:00,2015-02-06 22:50:00
5321,2015-02-06 22:50:00,2015-02-06 23:00:00
5322,2015-02-06 23:00:00,2015-02-06 23:10:00
5323,2015-02-06 23:10:00,2015-02-06 23:20:00
5324,2015-02-06 23:20:00,2015-02-06 23:30:00
5325,2015-02-06 23:30:00,2015-02-06 23:40:00
5326,2015-02-06 23:40:00,2015-02-06 23:50:00
5327,2015-02-06 23:50:00,2015-02-07 00:00:00
5328,2015-02-07 00:00:00,2015-02-07 00:10:00
5329,2015-02-07 00:10:00,2015-02-07 00:20:00
5330,2015-02-07 00:20:00,2015-02-07 00:30:00
5331,2015-02-07 00:30:00,2015-02-07 00:40:00
5332,2015-02-07 00:40:00,2015-02-07 00:50:00
5333,2015-02-07 00:50:00,2015-02-07 01:00:00
5334,2015-02-07 01:00:00,2015-02-07 01:10:00
5335,2015-02-07 01:10:00,2015-02-07 01:20:00
5336,2015-02-07 01:20:00,2015-02-07 01:30:00
5337,2015-02-07 01:30:00,2015-02-07 01:40:00
5338,2015-02-07 01:40:00,2015-02-07 01:50:00
5339,2015-02-07 01:50:00,2015-02-07 02:00:00
5340,2015-02-07 02:00:00,2015-02-07 02:10:00
5341,2015-02-07 02:10:00,2015-02-07 02:20:00
5342,2015-02-07 02:20:00,2015-02-07 02:30:00
5343,2015-02-07 02:30:00,2015-02-07 02:40:00
5344,2015-02-07 02:40:00,2015-02-07 02:50:00
5345,2015-02-07 02:50:00,2015-02-07 03:00:00
5346,2015-02-07 03:00:00,2015-02-07 03:10:00
5347,2015-02-07 03:10:00,2015-02-07 03:20:00
5348,2015-02-07 03:20:00,2015-02-07 03:30:00
5349,2015-02-07 03:30:00,2015-02-07 03:40:00
5350,2015-02-07 03:40:00,2015-02-07 03:50:00
5351,2015-02-07 03:50:00,2015-02-07 04:00:00
5352,2015-02-07 04:00:00,2015-02-07 04:10:00
5353,2015-02-07 04:10:00,2015-02-07 04:20:00
5354,2015-02-07 04:20:00,2015-02-07 04:30:00
5355,2015-02-07 04:30:00,2015-02-07 04:40:00
5356,2015-02-07 04:40:00,2015-02-07 04:50:00
5357,2015-02-07 04:50:00,2015-02-07 05:00:00
5358,2015-02-07 05:00:00,2015-02-07 05:10:00
5359,2015-02-07 05:10:00,2015-02-07 05:20:00
5360,2015-02-07 05:20:00,2015-02-07 05:30:00
5361,2015-02-07 05:30:00,2015-02-07 05:40:00
5362,2015-02-07 05:40:00,2015-02-07 05:50:00
5363,2015-02-07 05:50:00,2015-02-07 06:00:00
5364,2015-02-07 06:00:00,2015-02-07 06:10:00
5365,2015-02-07 06:10:00,2015-02-07 06:20:00
5366,2015-02-07 06:20:00,2015-02-07 06:30:00
5367,2015-02-07 06:30:00,2015-02-07 06:40:00
5368,2015-02-07 06:40:00,2015-02-07 06:50:00
5369,2015-02-07 06:50:00,2015-02-07 07:00:00
5370,2015-02-07 07:00:00,2015-02-07 07:10:00
5371,2015-02-07 07:10:00,2015-02-07 07:20:00
5372,2015-02-07 07:20:00,2015-02-07 07:30:00
5373,2015-02-07 07:30:00,2015-02-07 07:40:00
5374,2015-02-07 07:40:00,2015-02-07 07:50:00
5375,2015-02-07 07:50:00,2015-02-07 08:00:00
5376,2015-02-07 08:00:00,2015-02-07 08:10:00
5377,2015-02-07 08:10:00,2015-02-07 08:20:00
5378,2015-02-07 08:20:00,2015-02-07 08:30:00
5379,2015-02-07 08:30:00,2015-02-07 08:40:00
5380,2015-02-07 08:40:00,2015-02-07 08:50:00
5381,2015-02-07 08:50:00,2015-02-07 09:00:00
5382,2015-02-07 09:00:00,2015-02-07 09:10:00
5383,2015-02-07 09:10:00,2015-02-07 09:20:00
5384,2015-02-07 09:20:00,2015-02-07 09:30:00
5385,2015-02-07 09:30:00,2015-02-07 09:40:00
5386,2015-02-07 09:40:00,2015-02-07 09:50:00
5387,2015-02-07 09:50:00,2015-02-07 10:00:00
5388,2015-02-07 10:00:00,2015-02-07 10:10:00
5389,2015-02-07 10:10:00,2015-02-07 10:20:00
5390,2015-02-07 10:20:00,2015-02-07 10:30:00
5391,2015-02-07 10:30:00,2015-02-07 10:40:00
5392,2015-02-07 10:40:00,2015-02-07 10:50:00
5393,2015-02-07 10:50:00,2015-02-07 11:00:00
5394,2015-02-07 11:00:00,2015-02-07 11:10:00
5395,2015-02-07 11:10:00,2015-02-07 11:20:00
5396,2015-02-07 11:20:00,2015-02-07 11:30:00
5397,2015-02-07 11:30:00,2015-02-07 11:40:00
5398,2015-02-07 11:40:00,2015-02-07 11:50:00
5399,2015-02-07 11:50:00,2015-02-07 12:00:00
5400,2015-02-07 12:00:00,2015-02-07 12:10:00
5401,2015-02-07 12:10:00,2015-02-07 12:20:00
5402,2015-02-07 12:20:00,2015-02-07 12:30:00
5403,2015-02-07 12:30:00,2015-02-07 12:40:00
5404,2015-02-07 12:40:00,2015-02-07 12:50:00
5405,2015-02-07 12:50:00,2015-02-07 13:00:00
5406,2015-02-07 13:00:00,2015-02-07 13:10:00
5407,2015-02-07 13:10:00,2015-02-07 13:20:00
5408,2015-02-07 13:20:00,2015-02-07 13:30:00
5409,2015-02-07 13:30:00,2015-02-07 13:40:00
5410,2015-02-07 13:40:00,2015-02-07 13:50:00
5411,2015-02-07 13:50:00,2015-02-07 14:00:00
5412,2015-02-07 14:00:00,2015-02-07 14:10:00
5413,2015-02-07 14:10:00,2015-02-07 14:20:00
5414,2015-02-07 14:20:00,2015-02-07 14:30:00
5415,2015-02-07 14:30:00,2015-02-07 14:40:00
5416,2015-02-07 14:40:00,2015-02-07 14:50:00
5417,2015-02-07 14:50:00,2015-02-07 15:00:00
5418,2015-02-07 15:00:00,2015-02-07 15:10:00
5419,2015-02-07 15:10:00,2015-02-07 15:20:00
5420,2015-02-07 15:20:00,2015-02-07 15:30:00
5421,2015-02-07 15:30:00,2015-02-07 15:40:00
5422,2015-02-07 15:40:00,2015-02-07 15:50:00
5423,2015-02-07 15:50:00,2015-02-07 16:00:00
5424,2015-02-07 16:00:00,2015-02-07 16:10:00
5425,2015-02-07 16:10:00,2015-02-07 16:20:00
5426,2015-02-07 16:20:00,2015-02-07 16:30:00
5427,2015-02-07 16:30:00,2015-02-07 16:40:00
5428,2015-02-07 16:40:00,2015-02-07 16:50:00
5429,2015-02-07 16:50:00,2015-02-07 17:00:00
5430,2015-02-07 17:00:00,2015-02-07 17:10:00
5431,2015-02-07 17:10:00,2015-02-07 17:20:00
5432,2015-02-07 17:20:00,2015-02-07 17:30:00
5433,2015-02-07 17:30:00,2015-02-07 17:40:00
5434,2015-02-07 17:40:00,2015-02-07 17:50:00
5435,2015-02-07 17:50:00,2015-02-07 18:00:00
5436,2015-02-07 18:00:00,2015-02-07 18:10:00
5437,2015-02-07 18:10:00,2015-02-07 18:20:00
5438,2015-02-07 18:20:00,2015-02-07 18:30:00
5439,2015-02-07 18:30:00,2015-02-07 18:40:00
5440,2015-02-07 18:40:00,2015-02-07 18:50:00
5441,2015-02-07 18:50:00,2015-02-07 19:00:00
5442,2015-02-07 19:00:00,2015-02-07 19:10:00
5443,2015-02-07 19:10:00,2015-02-07 19:20:00
5444,2015-02-07 19:20:00,2015-02-07 19:30:00
5445,2015-02-07 19:30:00,2015-02-07 19:40:00
5446,2015-02-07 19:40:00,2015-02-07 19:50:00
5447,2015-02-07 19:50:00,2015-02-07 20:00:00
5448,2015-02-07 20:00:00,2015-02-07 20:10:00
5449,2015-02-07 20:10:00,2015-02-07 20:20:00
5450,2015-02-07 20:20:00,2015-02-07 20:30:00
5451,2015-02-07 20:30:00,2015-02-07 20:40:00
5452,2015-02-07 20:40:00,2015-02-07 20:50:00
5453,2015-02-07 20:50:00,2015-02-07 21:00:00
5454,2015-02-07 21:00:00,2015-02-07 21:10:00
5455,2015-02-07 21:10:00,2015-02-07 21:20:00
5456,2015-02-07 21:20:00,2015-02-07 21:30:00
5457,2015-02-07 21:30:00,2015-02-07 21:40:00
5458,2015-02-07 21:40:00,2015-02-07 21:50:00
5459,2015-02-07 21:50:00,2015-02-07 22:00:00
5460,2015-02-07 22:00:00,2015-02-07 22:10:00
5461,2015-02-07 22:10:00,2015-02-07 22:20:00
5462,2015-02-07 22:20:00,2015-02-07 22:30:00
5463,2015-02-07 22:30:00,2015-02-07 22:40:00
5464,2015-02-07 22:40:00,2015-02-07 22:50:00
5465,2015-02-07 22:50:00,2015-02-07 23:00:00
5466,2015-02-07 23:00:00,2015-02-07 23:10:00
5467,2015-02-07 23:10:00,2015-02-07 23:20:00
5468,2015-02-07 23:20:00,2015-02-07 23:30:00
5469,2015-02-07 23:30:00,2015-02-07 23:40:00
5470,2015-02-07 23:40:00,2015-02-07 23:50:00
5471,2015-02-07 23:50:00,2015-02-08 00:00:00
5472,2015-02-08 00:00:00,2015-02-08 00:10:00
5473,2015-02-08 00:10:00,2015-02-08 00:20:00
5474,2015-02-08 00:20:00,2015-02-08 00:30:00
5475,2015-02-08 00:30:00,2015-02-08 00:40:00
5476,2015-02-08 00:40:00,2015-02-08 00:50:00
5477,2015-02-08 00:50:00,2015-02-08 01:00:00
5478,2015-02-08 01:00:00,2015-02-08 01:10:00
5479,2015-02-08 01:10:00,2015-02-08 01:20:00
5480,2015-02-08 01:20:00,2015-02-08 01:30:00
5481,2015-02-08 01:30:00,2015-02-08 01:40:00
5482,2015-02-08 01:40:00,2015-02-08 01:50:00
5483,2015-02-08 01:50:00,2015-02-08 02:00:00
5484,2015-02-08 02:00:00,2015-02-08 02:10:00
5485,2015-02-08 02:10:00,2015-02-08 02:20:00
5486,2015-02-08 02:20:00,2015-02-08 02:30:00
5487,2015-02-08 02:30:00,2015-02-08 02:40:00
5488,2015-02-08 02:40:00,2015-02-08 02:50:00
5489,2015-02-08 02:50:00,2015-02-08 03:00:00
5490,2015-02-08 03:00:00,2015-02-08 03:10:00
5491,2015-02-08 03:10:00,2015-02-08 03:20:00
5492,2015-02-08 03:20:00,2015-02-08 03:30:00
5493,2015-02-08 03:30:00,2015-02-08 03:40:00
5494,2015-02-08 03:40:00,2015-02-08 03:50:00
5495,2015-02-08 03:50:00,2015-02-08 04:00:00
5496,2015-02-08 04:00:00,2015-02-08 04:10:00
5497,2015-02-08 04:10:00,2015-02-08 04:20:00
5498,2015-02-08 04:20:00,2015-02-08 04:30:00
5499,2015-02-08 04:30:00,2015-02-08 04:40:00
5500,2015-02-08 04:40:00,2015-02-08 04:50:00
5501,2015-02-08 04:50:00,2015-02-08 05:00:00
5502,2015-02-08 05:00:00,2015-02-08 05:10:00
5503,2015-02-08 05:10:00,2015-02-08 05:20:00
5504,2015-02-08 05:20:00,2015-02-08 05:30:00
5505,2015-02-08 05:30:00,2015-02-08 05:40:00
5506,2015-02-08 05:40:00,2015-02-08 05:50:00
5507,2015-02-08 05:50:00,2015-02-08 06:00:00
5508,2015-02-08 06:00:00,2015-02-08 06:10:00
5509,2015-02-08 06:10:00,2015-02-08 06:20:00
5510,2015-02-08 06:20:00,2015-02-08 06:30:00
5511,2015-02-08 06:30:00,2015-02-08 06:40:00
5512,2015-02-08 06:40:00,2015-02-08 06:50:00
5513,2015-02-08 06:50:00,2015-02-08 07:00:00
5514,2015-02-08 07:00:00,2015-02-08 07:10:00
5515,2015-02-08 07:10:00,2015-02-08 07:20:00
5516,2015-02-08 07:20:00,2015-02-08 07:30:00
5517,2015-02-08 07:30:00,2015-02-08 07:40:00
5518,2015-02-08 07:40:00,2015-02-08 07:50:00
5519,2015-02-08 07:50:00,2015-02-08 08:00:00
5520,2015-02-08 08:00:00,2015-02-08 08:10:00
5521,2015-02-08 08:10:00,2015-02-08 08:20:00
5522,2015-02-08 08:20:00,2015-02-08 08:30:00
5523,2015-02-08 08:30:00,2015-02-08 08:40:00
5524,2015-02-08 08:40:00,2015-02-08 08:50:00
5525,2015-02-08 08:50:00,2015-02-08 09:00:00
5526,2015-02-08 09:00:00,2015-02-08 09:10:00
5527,2015-02-08 09:10:00,2015-02-08 09:20:00
5528,2015-02-08 09:20:00,2015-02-08 09:30:00
5529,2015-02-08 09:30:00,2015-02-08 09:40:00
5530,2015-02-08 09:40:00,2015-02-08 09:50:00
5531,2015-02-08 09:50:00,2015-02-08 10:00:00
5532,2015-02-08 10:00:00,2015-02-08 10:10:00
5533,2015-02-08 10:10:00,2015-02-08 10:20:00
5534,2015-02-08 10:20:00,2015-02-08 10:30:00
5535,2015-02-08 10:30:00,2015-02-08 10:40:00
5536,2015-02-08 10:40:00,2015-02-08 10:50:00
5537,2015-02-08 10:50:00,2015-02-08 11:00:00
5538,2015-02-08 11:00:00,2015-02-08 11:10:00
5539,2015-02-08 11:10:00,2015-02-08 11:20:00
5540,2015-02-08 11:20:00,2015-02-08 11:30:00
5541,2015-02-08 11:30:00,2015-02-08 11:40:00
5542,2015-02-08 11:40:00,2015-02-08 11:50:00
5543,2015-02-08 11:50:00,2015-02-08 12:00:00
5544,2015-02-08 12:00:00,2015-02-08 12:10:00
5545,2015-02-08 12:10:00,2015-02-08 12:20:00
5546,2015-02-08 12:20:00,2015-02-08 12:30:00
5547,2015-02-08 12:30:00,2015-02-08 12:40:00
5548,2015-02-08 12:40:00,2015-02-08 12:50:00
5549,2015-02-08 12:50:00,2015-02-08 13:00:00
5550,2015-02-08 13:00:00,2015-02-08 13:10:00
5551,2015-02-08 13:10:00,2015-02-08 13:20:00
5552,2015-02-08 13:20:00,2015-02-08 13:30:00
5553,2015-02-08 13:30:00,2015-02-08 13:40:00
5554,2015-02-08 13:40:00,2015-02-08 13:50:00
5555,2015-02-08 13:50:00,2015-02-08 14:00:00
5556,2015-02-08 14:00:00,2015-02-08 14:10:00
5557,2015-02-08 14:10:00,2015-02-08 14:20:00
5558,2015-02-08 14:20:00,2015-02-08 14:30:00
5559,2015-02-08 14:30:00,2015-02-08 14:40:00
5560,2015-02-08 14:40:00,2015-02-08 14:50:00
5561,2015-02-08 14:50:00,2015-02-08 15:00:00
5562,2015-02-08 15:00:00,2015-02-08 15:10:00
5563,2015-02-08 15:10:00,2015-02-08 15:20:00
5564,2015-02-08 15:20:00,2015-02-08 15:30:00
5565,2015-02-08 15:30:00,2015-02-08 15:40:00
5566,2015-02-08 15:40:00,2015-02-08 15:50:00
5567,2015-02-08 15:50:00,2015-02-08 16:00:00
5568,2015-02-08 16:00:00,2015-02-08 16:10:00
5569,2015-02-08 16:10:00,2015-02-08 16:20:00
5570,2015-02-08 16:20:00,2015-02-08 16:30:00
5571,2015-02-08 16:30:00,2015-02-08 16:40:00
5572,2015-02-08 16:40:00,2015-02-08 16:50:00
5573,2015-02-08 16:50:00,2015-02-08 17:00:00
5574,2015-02-08 17:00:00,2015-02-08 17:10:00
5575,2015-02-08 17:10:00,2015-02-08 17:20:00
5576,2015-02-08 17:20:00,2015-02-08 17:30:00
5577,2015-02-08 17:30:00,2015-02-08 17:40:00
5578,2015-02-08 17:40:00,2015-02-08 17:50:00
5579,2015-02-08 17:50:00,2015-02-08 18:00:00
5580,2015-02-08 18:00:00,2015-02-08 18:10:00
5581,2015-02-08 18:10:00,2015-02-08 18:20:00
5582,2015-02-08 18:20:00,2015-02-08 18:30:00
5583,2015-02-08 18:30:00,2015-02-08 18:40:00
5584,2015-02-08 18:40:00,2015-02-08 18:50:00
5585,2015-02-08 18:50:00,2015-02-08 19:00:00
5586,2015-02-08 19:00:00,2015-02-08 19:10:00
5587,2015-02-08 19:10:00,2015-02-08 19:20:00
5588,2015-02-08 19:20:00,2015-02-08 19:30:00
5589,2015-02-08 19:30:00,2015-02-08 19:40:00
5590,2015-02-08 19:40:00,2015-02-08 19:50:00
5591,2015-02-08 19:50:00,2015-02-08 20:00:00
5592,2015-02-08 20:00:00,2015-02-08 20:10:00
5593,2015-02-08 20:10:00,2015-02-08 20:20:00
5594,2015-02-08 20:20:00,2015-02-08 20:30:00
